"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Tlm_Bil21_Eu";"25/09/2026 15:06:14";-0,1;1;46290629332,3495
"Tlm_Dos8_Eu";"25/09/2026 15:06:14";2563,1;1;46290629332,3495
"HMI<->PLC_Real{0}";"25/09/2026 15:06:14";1247;1;46290629332,3495
"Tlm_Bil21_Eu";"25/09/2026 15:06:15";19,1;1;46290629343,9699
"Tlm_Dos8_Eu";"25/09/2026 15:06:15";2559;1;46290629343,9699
"HMI<->PLC_Real{0}";"25/09/2026 15:06:15";1247;1;46290629343,9699
"Tlm_Bil21_Eu";"25/09/2026 15:06:16";69,4;1;46290629355,625
"Tlm_Dos8_Eu";"25/09/2026 15:06:16";2512,2;1;46290629355,625
"HMI<->PLC_Real{0}";"25/09/2026 15:06:16";1247;1;46290629355,625
"Tlm_Bil21_Eu";"25/09/2026 15:06:17";120,3;1;46290629367,2569
"Tlm_Dos8_Eu";"25/09/2026 15:06:17";2433,2;1;46290629367,2569
"HMI<->PLC_Real{0}";"25/09/2026 15:06:17";1247;1;46290629367,2569
"Tlm_Bil21_Eu";"25/09/2026 15:06:18";173,5;1;46290629378,8889
"Tlm_Dos8_Eu";"25/09/2026 15:06:18";2325,5;1;46290629378,8889
"HMI<->PLC_Real{0}";"25/09/2026 15:06:18";1247;1;46290629378,8889
"Tlm_Bil21_Eu";"25/09/2026 15:06:19";228,7;1;46290629390,5093
"Tlm_Dos8_Eu";"25/09/2026 15:06:19";2270,7;1;46290629390,5093
"HMI<->PLC_Real{0}";"25/09/2026 15:06:19";1247;1;46290629390,5093
"Tlm_Bil21_Eu";"25/09/2026 15:06:20";284,2;1;46290629402,1181
"Tlm_Dos8_Eu";"25/09/2026 15:06:20";2381,4;1;46290629402,1181
"HMI<->PLC_Real{0}";"25/09/2026 15:06:20";1247;1;46290629402,1181
"Tlm_Bil21_Eu";"25/09/2026 15:06:21";351,8;1;46290629413,7384
"Tlm_Dos8_Eu";"25/09/2026 15:06:21";2056,4;1;46290629413,7384
"HMI<->PLC_Real{0}";"25/09/2026 15:06:21";1247;1;46290629413,7384
"Tlm_Bil21_Eu";"25/09/2026 15:06:22";416,5;1;46290629425,3819
"Tlm_Dos8_Eu";"25/09/2026 15:06:22";2119,7;1;46290629425,3819
"HMI<->PLC_Real{0}";"25/09/2026 15:06:22";1247;1;46290629425,3819
"Tlm_Bil21_Eu";"25/09/2026 15:06:23";492,8;1;46290629437,0023
"Tlm_Dos8_Eu";"25/09/2026 15:06:23";1971;1;46290629437,0023
"HMI<->PLC_Real{0}";"25/09/2026 15:06:23";1247;1;46290629437,0023
"Tlm_Bil21_Eu";"25/09/2026 15:06:24";563;1;46290629448,6458
"Tlm_Dos8_Eu";"25/09/2026 15:06:24";1913;1;46290629448,6458
"HMI<->PLC_Real{0}";"25/09/2026 15:06:24";1247;1;46290629448,6458
"Tlm_Bil21_Eu";"25/09/2026 15:06:25";638,4;1;46290629460,2662
"Tlm_Dos8_Eu";"25/09/2026 15:06:25";1948,6;1;46290629460,2662
"HMI<->PLC_Real{0}";"25/09/2026 15:06:25";1247;1;46290629460,2662
"Tlm_Bil21_Eu";"25/09/2026 15:06:26";709,9;1;46290629471,875
"Tlm_Dos8_Eu";"25/09/2026 15:06:26";1799,3;1;46290629471,875
"HMI<->PLC_Real{0}";"25/09/2026 15:06:26";1247;1;46290629471,875
"Tlm_Bil21_Eu";"25/09/2026 15:06:27";767,8;1;46290629483,4954
"Tlm_Dos8_Eu";"25/09/2026 15:06:27";1754,9;1;46290629483,4954
"HMI<->PLC_Real{0}";"25/09/2026 15:06:27";1247;1;46290629483,4954
"Tlm_Bil21_Eu";"25/09/2026 15:06:28";841,3;1;46290629495,1273
"Tlm_Dos8_Eu";"25/09/2026 15:06:28";1609,8;1;46290629495,1273
"HMI<->PLC_Real{0}";"25/09/2026 15:06:28";1247;1;46290629495,1273
"Tlm_Bil21_Eu";"25/09/2026 15:06:29";927,2;1;46290629506,7361
"Tlm_Dos8_Eu";"25/09/2026 15:06:29";1467,7;1;46290629506,7361
"HMI<->PLC_Real{0}";"25/09/2026 15:06:29";1247;1;46290629506,7361
"Tlm_Bil21_Eu";"25/09/2026 15:06:30";1000,9;1;46290629518,3681
"Tlm_Dos8_Eu";"25/09/2026 15:06:30";1274,5;1;46290629518,3681
"HMI<->PLC_Real{0}";"25/09/2026 15:06:30";1247;1;46290629518,3681
"Tlm_Bil21_Eu";"25/09/2026 15:06:31";1063,8;1;46290629529,9884
"Tlm_Dos8_Eu";"25/09/2026 15:06:31";1481;1;46290629529,9884
"HMI<->PLC_Real{0}";"25/09/2026 15:06:31";1247;1;46290629529,9884
"Tlm_Bil21_Eu";"25/09/2026 15:06:32";1111,2;1;46290629541,6088
"Tlm_Dos8_Eu";"25/09/2026 15:06:32";1412,1;1;46290629541,6088
"HMI<->PLC_Real{0}";"25/09/2026 15:06:32";1247;1;46290629541,6088
"Tlm_Bil21_Eu";"25/09/2026 15:06:33";1129,9;1;46290629553,2407
"Tlm_Dos8_Eu";"25/09/2026 15:06:33";1393;1;46290629553,2407
"HMI<->PLC_Real{0}";"25/09/2026 15:06:33";1247;1;46290629553,2407
"Tlm_Bil21_Eu";"25/09/2026 15:06:34";1148,8;1;46290629564,8611
"Tlm_Dos8_Eu";"25/09/2026 15:06:34";1372,2;1;46290629564,8611
"HMI<->PLC_Real{0}";"25/09/2026 15:06:34";1247;1;46290629564,8611
"Tlm_Bil21_Eu";"25/09/2026 15:06:35";1159,2;1;46290629576,4815
"Tlm_Dos8_Eu";"25/09/2026 15:06:35";1360,1;1;46290629576,4815
"HMI<->PLC_Real{0}";"25/09/2026 15:06:35";1247;1;46290629576,4815
"Tlm_Bil21_Eu";"25/09/2026 15:06:36";1173,7;1;46290629588,1134
"Tlm_Dos8_Eu";"25/09/2026 15:06:36";1346,2;1;46290629588,1134
"HMI<->PLC_Real{0}";"25/09/2026 15:06:36";1247;1;46290629588,1134
"Tlm_Bil21_Eu";"25/09/2026 15:06:37";1185,3;1;46290629599,7338
"Tlm_Dos8_Eu";"25/09/2026 15:06:37";1335,4;1;46290629599,7338
"HMI<->PLC_Real{0}";"25/09/2026 15:06:37";1247;1;46290629599,7338
"Tlm_Bil21_Eu";"25/09/2026 15:06:38";1189,7;1;46290629611,3542
"Tlm_Dos8_Eu";"25/09/2026 15:06:38";1331,5;1;46290629611,3542
"HMI<->PLC_Real{0}";"25/09/2026 15:06:38";1247;1;46290629611,3542
"Tlm_Bil21_Eu";"25/09/2026 15:06:39";1196,9;1;46290629622,9977
"Tlm_Dos8_Eu";"25/09/2026 15:06:39";1324;1;46290629622,9977
"HMI<->PLC_Real{0}";"25/09/2026 15:06:39";1247;1;46290629622,9977
"Tlm_Bil21_Eu";"25/09/2026 15:06:40";1215,3;1;46290629634,6181
"Tlm_Dos8_Eu";"25/09/2026 15:06:40";1302,5;1;46290629634,6181
"HMI<->PLC_Real{0}";"25/09/2026 15:06:40";1247;1;46290629634,6181
"Tlm_Bil21_Eu";"25/09/2026 15:06:41";1230,8;1;46290629646,25
"Tlm_Dos8_Eu";"25/09/2026 15:06:41";1288,3;1;46290629646,25
"HMI<->PLC_Real{0}";"25/09/2026 15:06:41";1247;1;46290629646,25
"Tlm_Bil21_Eu";"25/09/2026 15:06:42";1240,6;1;46290629657,8819
"Tlm_Dos8_Eu";"25/09/2026 15:06:42";1279;1;46290629657,8819
"HMI<->PLC_Real{0}";"25/09/2026 15:06:42";1247;1;46290629657,8819
"Tlm_Bil21_Eu";"25/09/2026 15:06:43";1241,4;1;46290629669,5023
"Tlm_Dos8_Eu";"25/09/2026 15:06:43";1274,7;1;46290629669,5023
"HMI<->PLC_Real{0}";"25/09/2026 15:06:43";1247;1;46290629669,5023
"Bil21_Wrk_DosaggioInCorso";"25/09/2026 15:06:44";0;1;46290629675,4167
"Tlm_Bil21_Eu";"25/09/2026 15:07:50";0,1;1;46290630439,6528
"Tlm_Dos8_Eu";"25/09/2026 15:07:50";4232,9;1;46290630439,6528
"HMI<->PLC_Real{0}";"25/09/2026 15:07:50";1247;1;46290630439,6528
"Tlm_Bil21_Eu";"25/09/2026 15:07:51";16,9;1;46290630451,25
"Tlm_Dos8_Eu";"25/09/2026 15:07:51";4105,8;1;46290630451,25
"HMI<->PLC_Real{0}";"25/09/2026 15:07:51";1247;1;46290630451,25
"Tlm_Bil21_Eu";"25/09/2026 15:07:52";75;1;46290630462,8588
"Tlm_Dos8_Eu";"25/09/2026 15:07:52";4125,4;1;46290630462,8588
"HMI<->PLC_Real{0}";"25/09/2026 15:07:52";1247;1;46290630462,8588
"Tlm_Bil21_Eu";"25/09/2026 15:07:53";149,5;1;46290630474,4792
"Tlm_Dos8_Eu";"25/09/2026 15:07:53";4100,3;1;46290630474,4792
"HMI<->PLC_Real{0}";"25/09/2026 15:07:53";1247;1;46290630474,4792
"Tlm_Bil21_Eu";"25/09/2026 15:07:54";254,5;1;46290630486,1111
"Tlm_Dos8_Eu";"25/09/2026 15:07:54";3878;1;46290630486,1111
"HMI<->PLC_Real{0}";"25/09/2026 15:07:54";1247;1;46290630486,1111
"Tlm_Bil21_Eu";"25/09/2026 15:07:55";377,5;1;46290630497,7546
"Tlm_Dos8_Eu";"25/09/2026 15:07:55";3809,8;1;46290630497,7546
"HMI<->PLC_Real{0}";"25/09/2026 15:07:55";1247;1;46290630497,7546
"Tlm_Bil21_Eu";"25/09/2026 15:07:56";457,6;1;46290630509,4097
"Tlm_Dos8_Eu";"25/09/2026 15:07:56";3798,4;1;46290630509,4097
"HMI<->PLC_Real{0}";"25/09/2026 15:07:56";1247;1;46290630509,4097
"Tlm_Bil21_Eu";"25/09/2026 15:07:57";557,9;1;46290630521,0417
"Tlm_Dos8_Eu";"25/09/2026 15:07:57";3532,5;1;46290630521,0417
"HMI<->PLC_Real{0}";"25/09/2026 15:07:57";1247;1;46290630521,0417
"Tlm_Bil21_Eu";"25/09/2026 15:07:58";624,7;1;46290630532,6736
"Tlm_Dos8_Eu";"25/09/2026 15:07:58";3526,4;1;46290630532,6736
"HMI<->PLC_Real{0}";"25/09/2026 15:07:58";1247;1;46290630532,6736
"Tlm_Bil21_Eu";"25/09/2026 15:07:59";710,4;1;46290630544,2824
"Tlm_Dos8_Eu";"25/09/2026 15:07:59";3447,9;1;46290630544,2824
"HMI<->PLC_Real{0}";"25/09/2026 15:07:59";1247;1;46290630544,2824
"Tlm_Bil21_Eu";"25/09/2026 15:08:00";792,3;1;46290630555,9144
"Tlm_Dos8_Eu";"25/09/2026 15:08:00";3299,6;1;46290630555,9144
"HMI<->PLC_Real{0}";"25/09/2026 15:08:00";1247;1;46290630555,9144
"Tlm_Bil21_Eu";"25/09/2026 15:08:01";862,6;1;46290630567,5463
"Tlm_Dos8_Eu";"25/09/2026 15:08:01";3267,4;1;46290630567,5463
"HMI<->PLC_Real{0}";"25/09/2026 15:08:01";1247;1;46290630567,5463
"Tlm_Bil21_Eu";"25/09/2026 15:08:02";910;1;46290630579,1667
"Tlm_Dos8_Eu";"25/09/2026 15:08:02";3257,7;1;46290630579,1667
"HMI<->PLC_Real{0}";"25/09/2026 15:08:02";1247;1;46290630579,1667
"Tlm_Bil21_Eu";"25/09/2026 15:08:03";968,4;1;46290630590,7755
"Tlm_Dos8_Eu";"25/09/2026 15:08:03";3118,2;1;46290630590,7755
"HMI<->PLC_Real{0}";"25/09/2026 15:08:03";1247;1;46290630590,7755
"Tlm_Bil21_Eu";"25/09/2026 15:08:04";1008,3;1;46290630602,4306
"Tlm_Dos8_Eu";"25/09/2026 15:08:04";3188,5;1;46290630602,4306
"HMI<->PLC_Real{0}";"25/09/2026 15:08:04";1247;1;46290630602,4306
"Tlm_Bil21_Eu";"25/09/2026 15:08:05";1041,6;1;46290630614,0394
"Tlm_Dos8_Eu";"25/09/2026 15:08:05";3057,5;1;46290630614,0394
"HMI<->PLC_Real{0}";"25/09/2026 15:08:05";1247;1;46290630614,0394
"Tlm_Bil21_Eu";"25/09/2026 15:08:06";1059;1;46290630625,6829
"Tlm_Dos8_Eu";"25/09/2026 15:08:06";3087,9;1;46290630625,6829
"HMI<->PLC_Real{0}";"25/09/2026 15:08:06";1247;1;46290630625,6829
"Tlm_Bil21_Eu";"25/09/2026 15:08:07";1085,2;1;46290630637,3264
"Tlm_Dos8_Eu";"25/09/2026 15:08:07";3060,1;1;46290630637,3264
"HMI<->PLC_Real{0}";"25/09/2026 15:08:07";1247;1;46290630637,3264
"Tlm_Bil21_Eu";"25/09/2026 15:08:08";1115,6;1;46290630648,9468
"Tlm_Dos8_Eu";"25/09/2026 15:08:08";3021,8;1;46290630648,9468
"HMI<->PLC_Real{0}";"25/09/2026 15:08:08";1247;1;46290630648,9468
"Tlm_Bil21_Eu";"25/09/2026 15:08:09";1143,7;1;46290630660,5787
"Tlm_Dos8_Eu";"25/09/2026 15:08:09";3002,2;1;46290630660,5787
"HMI<->PLC_Real{0}";"25/09/2026 15:08:09";1247;1;46290630660,5787
"Tlm_Bil21_Eu";"25/09/2026 15:08:10";1165,8;1;46290630672,1991
"Tlm_Dos8_Eu";"25/09/2026 15:08:10";2975,7;1;46290630672,1991
"HMI<->PLC_Real{0}";"25/09/2026 15:08:10";1247;1;46290630672,1991
"Tlm_Bil21_Eu";"25/09/2026 15:08:11";1191,9;1;46290630683,8542
"Tlm_Dos8_Eu";"25/09/2026 15:08:11";2954,4;1;46290630683,8542
"HMI<->PLC_Real{0}";"25/09/2026 15:08:11";1247;1;46290630683,8542
"Tlm_Bil21_Eu";"25/09/2026 15:08:12";1213,7;1;46290630695,5093
"Tlm_Dos8_Eu";"25/09/2026 15:08:12";2925,7;1;46290630695,5093
"HMI<->PLC_Real{0}";"25/09/2026 15:08:12";1247;1;46290630695,5093
"Tlm_Bil21_Eu";"25/09/2026 15:08:13";1224,7;1;46290630707,1412
"Tlm_Dos8_Eu";"25/09/2026 15:08:13";2919,2;1;46290630707,1412
"HMI<->PLC_Real{0}";"25/09/2026 15:08:13";1247;1;46290630707,1412
"Tlm_Bil21_Eu";"25/09/2026 15:08:14";1229,2;1;46290630718,75
"Tlm_Dos8_Eu";"25/09/2026 15:08:14";2913,9;1;46290630718,75
"HMI<->PLC_Real{0}";"25/09/2026 15:08:14";1247;1;46290630718,75
"Tlm_Bil21_Eu";"25/09/2026 15:08:15";1231;1;46290630730,382
"Tlm_Dos8_Eu";"25/09/2026 15:08:15";2912,7;1;46290630730,382
"HMI<->PLC_Real{0}";"25/09/2026 15:08:15";1247;1;46290630730,382
"Tlm_Bil21_Eu";"25/09/2026 15:08:16";1235,4;1;46290630742,0139
"Tlm_Dos8_Eu";"25/09/2026 15:08:16";2907,4;1;46290630742,0139
"HMI<->PLC_Real{0}";"25/09/2026 15:08:16";1247;1;46290630742,0139
"Tlm_Bil21_Eu";"25/09/2026 15:08:17";1238,1;1;46290630753,6458
"Tlm_Dos8_Eu";"25/09/2026 15:08:17";2900,6;1;46290630753,6458
"HMI<->PLC_Real{0}";"25/09/2026 15:08:17";1247;1;46290630753,6458
"Tlm_Bil21_Eu";"25/09/2026 15:08:18";1252,2;1;46290630765,2546
"Tlm_Dos8_Eu";"25/09/2026 15:08:18";2897,7;1;46290630765,2546
"HMI<->PLC_Real{0}";"25/09/2026 15:08:18";1247;1;46290630765,2546
"Bil21_Wrk_DosaggioInCorso";"25/09/2026 15:08:19";0;1;46290630774,8611
"Tlm_Bil21_Eu";"25/09/2026 15:08:54";0,3;1;46290631183,8542
"Tlm_Dos8_Eu";"25/09/2026 15:08:54";2881,7;1;46290631183,8542
"HMI<->PLC_Real{0}";"25/09/2026 15:08:54";1247;1;46290631183,8542
"Tlm_Bil21_Eu";"25/09/2026 15:08:55";50,9;1;46290631195,463
"Tlm_Dos8_Eu";"25/09/2026 15:08:55";2786,7;1;46290631195,463
"HMI<->PLC_Real{0}";"25/09/2026 15:08:55";1247;1;46290631195,463
"Tlm_Bil21_Eu";"25/09/2026 15:08:56";132,6;1;46290631207,0949
"Tlm_Dos8_Eu";"25/09/2026 15:08:56";2694,8;1;46290631207,0949
"HMI<->PLC_Real{0}";"25/09/2026 15:08:56";1247;1;46290631207,0949
"Tlm_Bil21_Eu";"25/09/2026 15:08:57";210,9;1;46290631218,7268
"Tlm_Dos8_Eu";"25/09/2026 15:08:57";2715,5;1;46290631218,7268
"HMI<->PLC_Real{0}";"25/09/2026 15:08:57";1247;1;46290631218,7268
"Tlm_Bil21_Eu";"25/09/2026 15:08:58";280,3;1;46290631230,3356
"Tlm_Dos8_Eu";"25/09/2026 15:08:58";2601,4;1;46290631230,3356
"HMI<->PLC_Real{0}";"25/09/2026 15:08:58";1247;1;46290631230,3356
"Tlm_Bil21_Eu";"25/09/2026 15:08:59";347,2;1;46290631241,9907
"Tlm_Dos8_Eu";"25/09/2026 15:08:59";2498,5;1;46290631241,9907
"HMI<->PLC_Real{0}";"25/09/2026 15:08:59";1247;1;46290631241,9907
"Tlm_Bil21_Eu";"25/09/2026 15:09:00";419,2;1;46290631253,6227
"Tlm_Dos8_Eu";"25/09/2026 15:09:00";2343,7;1;46290631253,6227
"HMI<->PLC_Real{0}";"25/09/2026 15:09:00";1247;1;46290631253,6227
"Tlm_Bil21_Eu";"25/09/2026 15:09:01";494,3;1;46290631265,2431
"Tlm_Dos8_Eu";"25/09/2026 15:09:01";2398;1;46290631265,2431
"HMI<->PLC_Real{0}";"25/09/2026 15:09:01";1247;1;46290631265,2431
"Tlm_Bil21_Eu";"25/09/2026 15:09:02";592,2;1;46290631276,875
"Tlm_Dos8_Eu";"25/09/2026 15:09:02";2192,7;1;46290631276,875
"HMI<->PLC_Real{0}";"25/09/2026 15:09:02";1247;1;46290631276,875
"Tlm_Bil21_Eu";"25/09/2026 15:09:03";681,6;1;46290631288,4838
"Tlm_Dos8_Eu";"25/09/2026 15:09:03";2183,6;1;46290631288,4838
"HMI<->PLC_Real{0}";"25/09/2026 15:09:03";1247;1;46290631288,4838
"Tlm_Bil21_Eu";"25/09/2026 15:09:04";780,7;1;46290631300,0926
"Tlm_Dos8_Eu";"25/09/2026 15:09:04";2056,9;1;46290631300,0926
"HMI<->PLC_Real{0}";"25/09/2026 15:09:04";1247;1;46290631300,0926
"Tlm_Bil21_Eu";"25/09/2026 15:09:05";859,1;1;46290631311,7361
"Tlm_Dos8_Eu";"25/09/2026 15:09:05";2009,7;1;46290631311,7361
"HMI<->PLC_Real{0}";"25/09/2026 15:09:05";1247;1;46290631311,7361
"Tlm_Bil21_Eu";"25/09/2026 15:09:06";914;1;46290631323,3681
"Tlm_Dos8_Eu";"25/09/2026 15:09:06";2008,9;1;46290631323,3681
"HMI<->PLC_Real{0}";"25/09/2026 15:09:06";1247;1;46290631323,3681
"Tlm_Bil21_Eu";"25/09/2026 15:09:07";949,3;1;46290631335,0116
"Tlm_Dos8_Eu";"25/09/2026 15:09:07";1860,2;1;46290631335,0116
"HMI<->PLC_Real{0}";"25/09/2026 15:09:07";1247;1;46290631335,0116
"Tlm_Bil21_Eu";"25/09/2026 15:09:08";977,2;1;46290631346,6204
"Tlm_Dos8_Eu";"25/09/2026 15:09:08";1769,3;1;46290631346,6204
"HMI<->PLC_Real{0}";"25/09/2026 15:09:08";1247;1;46290631346,6204
"Tlm_Bil21_Eu";"25/09/2026 15:09:09";1016,8;1;46290631358,2407
"Tlm_Dos8_Eu";"25/09/2026 15:09:09";1689,2;1;46290631358,2407
"HMI<->PLC_Real{0}";"25/09/2026 15:09:09";1247;1;46290631358,2407
"Tlm_Bil21_Eu";"25/09/2026 15:09:10";1032,7;1;46290631369,8611
"Tlm_Dos8_Eu";"25/09/2026 15:09:10";1794,9;1;46290631369,8611
"HMI<->PLC_Real{0}";"25/09/2026 15:09:10";1247;1;46290631369,8611
"Tlm_Bil21_Eu";"25/09/2026 15:09:11";1045,1;1;46290631381,4931
"Tlm_Dos8_Eu";"25/09/2026 15:09:11";1828,9;1;46290631381,4931
"HMI<->PLC_Real{0}";"25/09/2026 15:09:11";1247;1;46290631381,4931
"Tlm_Bil21_Eu";"25/09/2026 15:09:12";1061,7;1;46290631393,1019
"Tlm_Dos8_Eu";"25/09/2026 15:09:12";1810,3;1;46290631393,1019
"HMI<->PLC_Real{0}";"25/09/2026 15:09:12";1247;1;46290631393,1019
"Tlm_Bil21_Eu";"25/09/2026 15:09:13";1076;1;46290631404,7454
"Tlm_Dos8_Eu";"25/09/2026 15:09:13";1794,2;1;46290631404,7454
"HMI<->PLC_Real{0}";"25/09/2026 15:09:13";1247;1;46290631404,7454
"Tlm_Bil21_Eu";"25/09/2026 15:09:14";1114,4;1;46290631416,3773
"Tlm_Dos8_Eu";"25/09/2026 15:09:14";1755,6;1;46290631416,3773
"HMI<->PLC_Real{0}";"25/09/2026 15:09:14";1247;1;46290631416,3773
"Tlm_Bil21_Eu";"25/09/2026 15:09:15";1139,2;1;46290631427,9977
"Tlm_Dos8_Eu";"25/09/2026 15:09:15";1720,6;1;46290631427,9977
"HMI<->PLC_Real{0}";"25/09/2026 15:09:15";1247;1;46290631427,9977
"Tlm_Bil21_Eu";"25/09/2026 15:09:16";1187;1;46290631439,6296
"Tlm_Dos8_Eu";"25/09/2026 15:09:16";1675,9;1;46290631439,6296
"HMI<->PLC_Real{0}";"25/09/2026 15:09:16";1247;1;46290631439,6296
"Tlm_Bil21_Eu";"25/09/2026 15:09:17";1210,9;1;46290631451,2384
"Tlm_Dos8_Eu";"25/09/2026 15:09:17";1653,9;1;46290631451,2384
"HMI<->PLC_Real{0}";"25/09/2026 15:09:17";1247;1;46290631451,2384
"Tlm_Bil21_Eu";"25/09/2026 15:09:18";1222,3;1;46290631462,8588
"Tlm_Dos8_Eu";"25/09/2026 15:09:18";1642,2;1;46290631462,8588
"HMI<->PLC_Real{0}";"25/09/2026 15:09:18";1247;1;46290631462,8588
"Tlm_Bil21_Eu";"25/09/2026 15:09:19";1230,4;1;46290631474,4907
"Tlm_Dos8_Eu";"25/09/2026 15:09:19";1636,8;1;46290631474,4907
"HMI<->PLC_Real{0}";"25/09/2026 15:09:19";1247;1;46290631474,4907
"Tlm_Bil21_Eu";"25/09/2026 15:09:20";1230,8;1;46290631486,1111
"Tlm_Dos8_Eu";"25/09/2026 15:09:20";1634;1;46290631486,1111
"HMI<->PLC_Real{0}";"25/09/2026 15:09:20";1247;1;46290631486,1111
"Tlm_Bil21_Eu";"25/09/2026 15:09:21";1232;1;46290631497,7315
"Tlm_Dos8_Eu";"25/09/2026 15:09:21";1632,8;1;46290631497,7315
"HMI<->PLC_Real{0}";"25/09/2026 15:09:21";1247;1;46290631497,7431
"Tlm_Bil21_Eu";"25/09/2026 15:09:22";1232,2;1;46290631509,3866
"Tlm_Dos8_Eu";"25/09/2026 15:09:22";1632,8;1;46290631509,3866
"HMI<->PLC_Real{0}";"25/09/2026 15:09:22";1247;1;46290631509,3866
"Tlm_Bil21_Eu";"25/09/2026 15:09:23";1232,8;1;46290631521,0185
"Tlm_Dos8_Eu";"25/09/2026 15:09:23";1631,6;1;46290631521,0185
"HMI<->PLC_Real{0}";"25/09/2026 15:09:23";1247;1;46290631521,0185
"Tlm_Bil21_Eu";"25/09/2026 15:09:24";1233,2;1;46290631532,6389
"Tlm_Dos8_Eu";"25/09/2026 15:09:24";1632,2;1;46290631532,6389
"HMI<->PLC_Real{0}";"25/09/2026 15:09:24";1247;1;46290631532,6389
"Tlm_Bil21_Eu";"25/09/2026 15:09:25";1234,2;1;46290631544,2593
"Tlm_Dos8_Eu";"25/09/2026 15:09:25";1630,7;1;46290631544,2593
"HMI<->PLC_Real{0}";"25/09/2026 15:09:25";1247;1;46290631544,2593
"Tlm_Bil21_Eu";"25/09/2026 15:09:26";1235,5;1;46290631555,8912
"Tlm_Dos8_Eu";"25/09/2026 15:09:26";1630,1;1;46290631555,8912
"HMI<->PLC_Real{0}";"25/09/2026 15:09:26";1247;1;46290631555,8912
"Tlm_Bil21_Eu";"25/09/2026 15:09:27";1236,5;1;46290631567,5231
"Tlm_Dos8_Eu";"25/09/2026 15:09:27";1628,4;1;46290631567,5231
"HMI<->PLC_Real{0}";"25/09/2026 15:09:27";1247;1;46290631567,5231
"Tlm_Bil21_Eu";"25/09/2026 15:09:28";1237,4;1;46290631579,1551
"Tlm_Dos8_Eu";"25/09/2026 15:09:28";1627,2;1;46290631579,1551
"HMI<->PLC_Real{0}";"25/09/2026 15:09:28";1247;1;46290631579,1551
"Tlm_Bil21_Eu";"25/09/2026 15:09:29";1237,8;1;46290631590,7755
"Tlm_Dos8_Eu";"25/09/2026 15:09:29";1626,6;1;46290631590,7755
"HMI<->PLC_Real{0}";"25/09/2026 15:09:29";1247;1;46290631590,7755
"Tlm_Bil21_Eu";"25/09/2026 15:09:30";1242,8;1;46290631602,3958
"Tlm_Dos8_Eu";"25/09/2026 15:09:30";1643,7;1;46290631602,3958
"HMI<->PLC_Real{0}";"25/09/2026 15:09:30";1247;1;46290631602,3958
"Tlm_Bil21_Eu";"25/09/2026 15:09:31";1243,1;1;46290631614,0162
"Tlm_Dos8_Eu";"25/09/2026 15:09:31";1627,7;1;46290631614,0162
"HMI<->PLC_Real{0}";"25/09/2026 15:09:31";1247;1;46290631614,0162
"Bil21_Wrk_DosaggioInCorso";"25/09/2026 15:09:32";0;1;46290631620,081
"Tlm_Bil21_Eu";"25/09/2026 15:12:10";1,1;1;46290633452,6852
"Tlm_Dos8_Eu";"25/09/2026 15:12:10";2611,8;1;46290633452,6852
"HMI<->PLC_Real{0}";"25/09/2026 15:12:10";1247;1;46290633452,6852
"Tlm_Bil21_Eu";"25/09/2026 15:12:11";66,9;1;46290633464,3056
"Tlm_Dos8_Eu";"25/09/2026 15:12:11";2523;1;46290633464,3056
"HMI<->PLC_Real{0}";"25/09/2026 15:12:11";1247;1;46290633464,3056
"Tlm_Bil21_Eu";"25/09/2026 15:12:12";143,5;1;46290633475,9375
"Tlm_Dos8_Eu";"25/09/2026 15:12:12";2302,7;1;46290633475,9375
"HMI<->PLC_Real{0}";"25/09/2026 15:12:12";1247;1;46290633475,9375
"Tlm_Bil21_Eu";"25/09/2026 15:12:13";198;1;46290633487,5463
"Tlm_Dos8_Eu";"25/09/2026 15:12:13";2293;1;46290633487,5463
"HMI<->PLC_Real{0}";"25/09/2026 15:12:13";1247;1;46290633487,5463
"Tlm_Bil21_Eu";"25/09/2026 15:12:14";267,7;1;46290633499,1667
"Tlm_Dos8_Eu";"25/09/2026 15:12:14";2199,4;1;46290633499,1667
"HMI<->PLC_Real{0}";"25/09/2026 15:12:14";1247;1;46290633499,1667
"Tlm_Bil21_Eu";"25/09/2026 15:12:15";348,2;1;46290633510,7986
"Tlm_Dos8_Eu";"25/09/2026 15:12:15";2209,4;1;46290633510,7986
"HMI<->PLC_Real{0}";"25/09/2026 15:12:15";1247;1;46290633510,7986
"Tlm_Bil21_Eu";"25/09/2026 15:12:16";421;1;46290633522,4074
"Tlm_Dos8_Eu";"25/09/2026 15:12:16";2157,6;1;46290633522,4074
"HMI<->PLC_Real{0}";"25/09/2026 15:12:16";1247;1;46290633522,4074
"Tlm_Bil21_Eu";"25/09/2026 15:12:17";523,7;1;46290633534,0046
"Tlm_Dos8_Eu";"25/09/2026 15:12:17";2076,7;1;46290633534,0046
"HMI<->PLC_Real{0}";"25/09/2026 15:12:17";1247;1;46290633534,0046
"Tlm_Bil21_Eu";"25/09/2026 15:12:18";599,2;1;46290633545,625
"Tlm_Dos8_Eu";"25/09/2026 15:12:18";1745,2;1;46290633545,625
"HMI<->PLC_Real{0}";"25/09/2026 15:12:18";1247;1;46290633545,625
"Tlm_Bil21_Eu";"25/09/2026 15:12:19";669,3;1;46290633557,2222
